-0.0008324057839788668,-0.013399935994866916,-0.0035679061044741147,0.029776239465676948,-0.0137186310793797,0.021412385795604696,0.000127958420816222,-0.022770238439995028,None
-0.01952573352419248,0.0014184266061443465,0.010465920124716269,0.00017891606794216778,-0.008827484060143068,0.02050606358927242,-0.014624657224146015,-0.01876826048624919,None
-0.01952573352419248,-0.0030915098376416922,0.0050083210355866764,0.022376908616243255,-0.014444414185459973,0.022004981084360418,0.02532740236938808,0.022307596566781024,None
-0.01952573352419248,0.010180588839785778,0.007815086281424754,-0.001485933373180416,0.0022186192565264965,0.0023726477533474637,0.001278521267767823,0.0037484238062846925,0
0.017860921956234746,-0.009534276185907454,0.008906606099250676,0.014977577766809552,0.007486857933052663,-0.003999494528096372,0.0018220386862664328,-0.016433773346564116,None
-0.0008324057839788668,0.016236789207155603,-0.009025505193603714,0.009428079629734286,-0.0235167030114634,-0.0075899248070280725,0.050879779706595414,0.0029091200965407744,None
-0.01952573352419248,0.02074672565094164,-0.0066865341554053145,-0.005370582069133109,-0.01902000333248779,0.029708719838184745,-0.0002955616455463307,-0.004872503702409469,None
0.017860921956234746,0.009149746224063256,0.011245577137449067,0.00757824691737586,-0.010578830250901991,-0.006300158590324451,-0.002907268721448735,0.02792148230745227,None
0.017860921956234746,0.015592512572329026,0.013584548175647467,-0.01831941105564208,-0.0027845508073442615,0.02238842509473176,-0.01271881692551453,-0.0026491826169951155,None
0.017860921956234746,-0.023708362152092134,-0.020720360384595696,0.00757824691737586,-0.020550459012700542,0.02238842509473176,0.00937481320306528,0.01180240443819819,None
-0.01952573352419248,-0.012755659360040339,0.006567635061052277,0.011277912342092711,0.019036276055895283,0.004924293349636789,-0.013848203769148002,0.02569816122203791,None
-0.01952573352419248,-0.010822829455560607,-0.004347563117206915,0.009428079629734286,-0.01996667694911423,0.01322062739221684,0.0018926253639935248,-0.025493806769627612,None
0.017860921956234746,-0.030151128500357904,-0.004347563117206915,-0.03126824004215105,0.028676569051874583,-0.003790343249712001,-0.002907268721448735,0.009356751244242404,None
0.017860921956234746,0.011726852763369563,-0.031635558562854896,0.005728414205017435,-0.019177782268592198,-0.020836172438038234,-0.007283642740528442,0.011190991139709248,None
-0.01952573352419248,-0.009534276185907454,-0.020720360384595696,0.005728414205017435,0.01080021559124522,0.01674134057835375,-0.02027159144231338,-0.015155363722450865,None
-0.01952573352419248,-0.010822829455560607,-0.012923790257267706,0.00757824691737586,0.00493083916816126,-0.01630456140637686,-0.019565724665042458,0.02569816122203791,None
-0.0008324057839788668,0.01430395930267587,0.02605906037937225,0.005728414205017435,-0.008259479890167202,-0.003093172321764097,0.017209934430772497,-0.0213250797344757,None
-0.01952573352419248,0.016236789207155603,-0.03319487258832049,0.005728414205017435,-0.017284435035339305,0.006388352298327386,-0.022883298518215786,-0.004983669756680188,None
-0.01952573352419248,0.0014184266061443465,-0.04333041375384688,-0.0016709166444162577,-0.0132926279518978,-0.017001732334324764,-0.01441289719096474,-0.017601016916406653,None
-0.01952573352419248,-0.006312893011774577,-0.004347563117206915,-0.009070247493849956,0.007833971592482357,-0.0032674650537510732,-0.0014955351669068927,0.024586500679330738,None
