honeywell,dps:8/20,-0.017003291919140972,-0.015516276280329462,-0.04609755595131979,-0.029363550613357263,-0.03762309612324833,0.004619575474347678,22.0,32
siemens,7.872-2,-0.03858277530613682,0.09174145466611801,0.024856754925784395,0.06620680433067316,0.07427276155766746,0.015287987343283203,188.0,149
harris,700,0.025622848104554518,-0.04440435848190598,0.0012053179667496652,-0.03277677757564406,-0.03762309612324833,0.015287987343283203,53.0,50
nas,as/3000,-0.023663626297843392,-0.015516276280329462,-0.022446118992285064,-0.015710642764210057,-0.03762309612324833,-0.0407211749686283,50.0,46
sperry,80/8,-0.021265905921510522,-0.03339256477140404,-0.022446118992285064,-0.043016458462504466,-0.03762309612324833,-0.027385660132458897,42.0,37
honeywell,dps:6/92,0.025622848104554518,-0.03339256477140404,-0.04609755595131979,-0.029363550613357263,-0.017278394726718185,0.12197210603263846,38.0,30
c.r.d,universe:68/05,0.030951115607516455,-0.04669252340876353,-0.05201041519107848,-0.036190004537930864,-0.03762309612324833,-0.0407211749686283,27.0,22
hp,3000/48,-0.026327760049324363,-0.015516276280329462,-0.04609755595131979,-0.029363550613357263,-0.017278394726718185,0.001952472507113797,32.0,33
hp,3000/40,-0.026327760049324363,-0.04669252340876353,-0.05792327443083716,-0.043016458462504466,-0.017278394726718185,-0.022051454197991135,26.0,20
ibm,370/158-3,-0.023663626297843392,-0.042116193555048434,-0.03427183747180243,-0.015710642764210057,-0.03762309612324833,-0.03271986606692666,45.0,35
ibm,4341-1,0.005641844968447257,-0.015516276280329462,-0.04609755595131979,-0.029363550613357263,-0.017278394726718185,-0.03271986606692666,40.0,31
honeywell,dps:8/62,-0.017003291919140972,-0.015516276280329462,0.11946250276192331,0.01159517293408435,-0.03762309612324833,0.09530107636029964,189.0,181
ibm,8130-a,0.34531889828227075,-0.037539863701333345,-0.06383613367059585,-0.043016458462504466,-0.0477954468215134,-0.048722483870329944,12.0,18
gould,concept:32/8750,-0.03432016130376726,-0.015516276280329462,0.024856754925784395,0.06620680433067316,-0.03762309612324833,0.05262742888455754,144.0,113
ncr,v8535:ii,-0.024462866423287682,-0.03339256477140404,-0.06383613367059585,-0.043016458462504466,-0.03762309612324833,-0.03805407200139442,8.0,19
magnuson,m80/43,-0.040980495682469684,-0.015516276280329462,0.024856754925784395,-0.002057734915062854,0.013238657368077028,-0.006048836394587847,54.0,88
ipl,4445,-0.040980495682469684,-0.015516276280329462,-0.022446118992285064,-0.029363550613357263,-0.03762309612324833,-0.03271986606692666,56.0,44
honeywell,dps:8/52,-0.017003291919140972,-0.015516276280329462,0.11946250276192331,0.01159517293408435,-0.03762309612324833,0.09530107636029964,141.0,181
burroughs,b4955,-0.024995693173583876,0.03811258919289427,-0.040184696711561115,0.1993226558598584,0.03358335876460717,0.12197210603263846,120.0,124
perkin-elmer,3210,0.012302179347149679,-0.042116193555048434,-0.04609755595131979,-0.043016458462504466,-0.0071060440284531155,-0.030052763099692778,50.0,24
apollo,dn320,0.052264185619364203,-0.03339256477140404,-0.05201041519107848,-0.043016458462504466,-0.03762309612324833,-0.04338827793586218,38.0,23
ncr,v8655,-0.04417745618424685,0.09174145466611801,0.024856754925784395,0.06620680433067316,-0.0071060440284531155,-0.027385660132458897,100.0,142
siemens,7.521,0.00963804559566871,-0.042116193555048434,-0.06383613367059585,-0.029363550613357263,-0.03762309612324833,-0.0407211749686283,6.0,19
c.r.d,universe:68/37,0.030951115607516455,-0.04669252340876353,-0.040184696711561115,-0.036190004537930864,-0.03762309612324833,-0.03271986606692666,27.0,27
nas,as/9040,-0.04417745618424685,0.09174145466611801,0.11946250276192331,0.06620680433067316,0.03358335876460717,0.015287987343283203,326.0,267
c.r.d,universe:68/137,0.030951115607516455,-0.042116193555048434,-0.040184696711561115,-0.036190004537930864,-0.03762309612324833,-0.03538696903416054,77.0,28
burroughs,b6900,-0.016204051793696682,-0.010153389733007088,-0.03308926562385069,-0.043016458462504466,0.013238657368077028,0.12197210603263846,61.0,40
ipl,4443,-0.040980495682469684,-0.015516276280329462,-0.022446118992285064,-0.029363550613357263,-0.017278394726718185,-0.03271986606692666,45.0,44
honeywell,dps:7/55,-0.017003291919140972,-0.015516276280329462,-0.04609755595131979,-0.043016458462504466,-0.017278394726718185,-0.03271986606692666,29.0,28
formation,f4000/300,0.15882953567860292,-0.04669252340876353,-0.022446118992285064,-0.043016458462504466,-0.03762309612324833,-0.03805407200139442,16.0,34
dec,decsys:20:2060,-0.01886818554517765,-0.03339256477140404,-0.022446118992285064,-0.02765693713221386,-0.017278394726718185,-0.01671724826352337,72.0,41
ibm,38/4,0.23875354822303196,-0.037539863701333345,-0.05792327443083716,-0.043016458462504466,-0.03762309612324833,-0.04605538090309606,13.0,20
nas,as/6630,-0.03831636193098872,0.020236300701819695,0.024856754925784395,0.06620680433067316,0.003066306669811956,-0.027385660132458897,93.0,117
nas,as/9000-dpc,-0.04417745618424685,0.23475176259471464,0.11946250276192331,0.17543006712385079,0.11496216435072774,0.03662481108115425,510.0,426
siemens,7.541,-0.026327760049324363,-0.015516276280329462,-0.03427183747180243,-0.015710642764210057,0.013238657368077028,-0.006048836394587847,33.0,41
ibm,3083:b,-0.04737441668602401,0.09174145466611801,0.11946250276192331,-0.043016458462504466,0.03358335876460717,0.015287987343283203,277.0,220
cambex,1641-11,-0.040980495682469684,-0.015516276280329462,0.024856754925784395,-0.029363550613357263,-0.017278394726718185,-0.03271986606692666,52.0,74
dec,vax:11/750,0.030951115607516455,-0.042116193555048434,-0.022446118992285064,-0.036190004537930864,-0.03762309612324833,-0.03538696903416054,40.0,36
cambex,1651-1,-0.040980495682469684,-0.015516276280329462,0.024856754925784395,-0.029363550613357263,-0.017278394726718185,-0.03271986606692666,60.0,74
bti,8000,-0.001018489410255163,-0.042116193555048434,0.024856754925784395,-0.043016458462504466,-0.0071060440284531155,0.03662481108115425,35.0,64
ibm,3081,-0.04737441668602401,0.23475176259471464,0.11946250276192331,0.06620680433067316,0.11496216435072774,0.015287987343283203,465.0,361
dg,eclipse:mv/6000,-0.024995693173583876,-0.03339256477140404,-0.04609755595131979,-0.015710642764210057,-0.03762309612324833,-0.04338827793586218,26.0,30
amdahl,470v/7,-0.04657517656057972,0.09174145466611801,0.11946250276192331,0.01159517293408435,0.03358335876460717,0.03662481108115425,269.0,253
c.r.d,universe:68,0.030951115607516455,-0.04669252340876353,-0.03427183747180243,-0.043016458462504466,-0.03762309612324833,-0.03271986606692666,33.0,28
cambex,1641-1,-0.040980495682469684,-0.015516276280329462,0.024856754925784395,-0.029363550613357263,-0.017278394726718185,-0.03538696903416054,40.0,74
ibm,3083:e,-0.04737441668602401,0.09174145466611801,0.024856754925784395,-0.043016458462504466,0.03358335876460717,-0.006048836394587847,185.0,113
ibm,4331-11,0.1854708731934126,-0.03339256477140404,-0.04609755595131979,-0.036190004537930864,-0.03762309612324833,-0.04338827793586218,18.0,26
ibm,38/8,0.052264185619364203,0.020236300701819695,-0.022446118992285064,-0.043016458462504466,-0.03762309612324833,-0.04605538090309606,32.0,45
