-0.0020605584639406525,-0.0029892988809616786,0.014631357832307164,-0.004806746918410832,-0.0010744544254554537,-0.008056497741062466,-0.0017000361103425262,0.015943665057431358,-0.02380575030141518,-0.0009395382338381628,0.00320606968564432,None
-0.007802753126794847,-0.01429356035486983,-0.01952078631977014,-0.008979190287478022,0.016987401924371842,-0.0038623418257032645,-0.00016344389382771032,0.011185431862902565,-0.0045142713897225175,-0.00760986185656296,0.00320606968564432,None
0.006552733530340649,0.0022860231401954597,0.00353191098288204,0.02244452383580925,-0.0010744544254554537,0.0017298660614423374,0.014324425576169125,-0.013143621340425236,-0.002970953076787103,-0.00760986185656296,-0.01135755674038331,None
0.007509765974149678,-0.00977185576530657,0.015485161436109098,-0.006892968602944427,-1.1992287230317684e-05,-0.012250653656421667,0.004885359103292399,-0.021253305741534348,-0.002199293920319413,-0.00594228095088176,-0.016558851892536034,None
-0.005888688239176788,0.04260455573046787,-0.010982750281750813,-0.012108522814278414,-0.0028452246558306783,-0.009454549712848866,0.01937322857328923,-0.005364944465891882,0.00937559342669618,0.002395623577524238,-0.0051160025578000454,0
0.005595701086531611,-0.005250151175743307,0.004385714586683974,-0.011326189682578315,-1.1992287230317684e-05,-0.010852601684635267,0.010592701621776,0.016150544761541267,0.027895413181921153,0.0015618331246836379,-0.017599110922966576,None
9.276453462967068e-05,-0.011467494986392792,0.030853626304543885,-0.010869828689086591,-0.003376455724943246,-0.002813802846863464,0.009330500872495973,-0.0019514293480777177,0.010918911739631602,0.0059392330020967814,-0.009277038679522223,0
-0.0034961071296542015,0.030169868109168902,-0.013117259291255644,0.0026254178327400975,-0.003907686794055815,-0.005959419783382865,-0.012785451386627983,-0.0062752151639753374,-0.008758396750294916,-0.02220119478127345,0.006326846776935943,0
-0.017373077564885177,-0.006757386038931062,-0.005859928658939217,-0.011326189682578315,0.007071088634270582,0.007322073948587939,-0.0023585756317060186,0.004896288857960822,-0.006057589702657932,-0.00677607140372236,-0.0030354844969389633,None
-0.02464652413783383,-0.0043458102578306556,-0.01251959676859429,-0.009005268058534691,-0.006953411590301201,0.028991879511277147,0.010592701621775998,-0.0057290527451251735,0.01662918949749264,-0.006942829494290479,-0.010455998914010034,0
-0.013544947789649051,-0.002235681449367801,0.02658460828553422,-0.0014166366810437403,0.0028212400813700427,-0.0038623418257032645,0.014982965097532617,0.02008125913962997,-0.0037426122332548275,-0.017615347290650153,-0.01343807480124441,None
-0.022158239783930344,-0.0060037686073371845,-0.009275143074146949,-0.0014166366810437403,-0.00921999748518149,-0.0003672118962372634,-0.008943970845340944,-0.021501561386466056,-0.002199293920319413,0.014902480370133224,-0.007196520618661127,None
-0.0018691519751788455,0.003793258003383213,-0.007453695386036158,-0.009048731010295808,0.008558535627785772,-0.002697298515881264,-0.01162203156555248,0.007274026257197702,0.016474857666199088,0.0010059728227899015,-0.009207688077493519,0
-0.012587915345840013,0.023387311224824014,0.012923750624703297,0.02283569040165929,0.0024670860352949972,-0.007357471755169266,-0.009822023540492266,0.014909266536881361,0.018635503304308666,-0.013446395026447157,-0.014478333831674952,None
0.007509765974149678,-0.005250151175743307,-0.008421339470345015,0.01005758258389103,0.008487704818570764,0.0010308400755491371,-0.017724497796854175,0.0020827248820657106,-0.0068292488591256565,0.00406320448320543,8.529259435267847e-05,None
-0.009716818014412916,-0.004496533744149429,0.011216143417099434,-0.006892968602944427,-0.004615994886205905,-0.0017652638680236638,0.002909740539201921,0.013957619897975879,0.0008873427055514163,-0.00927744276224416,-0.008236779649091686,None
-0.008023606767673861,0.0018802291385679887,0.00018237376796676873,0.002655507568574717,-0.010800069383054767,0.0035580878707014768,0.001018550118875994,-0.012955838224386822,-0.0005372588140812661,-0.01152226321219962,0.017361594492041492,0
-0.015459012677267119,-0.0029892988809616786,-0.009275143074146949,-0.0019381921021771394,0.0003421617588447277,-0.01714383555767407,0.027934242351014636,-0.007185485862059253,-0.009144226328528762,-0.010945023667925356,-0.014478333831674952,None
0.02377931751890324,-0.006455939066293511,0.011984566660521175,-0.007023357458227776,0.005441980022325375,-0.01686422516331679,-0.020753779595126243,0.010357913046463026,-0.0019677961733790923,0.03883226636665843,0.007367105807366494,0
-0.003017590907749682,0.015851136908885247,0.027438411889336153,-0.011326189682578315,-0.008865843439106444,-0.009454549712848866,-0.021017195403671637,-0.01943276434536698,-0.005285930546190242,0.011567318558770832,-0.018639369953397135,None
-0.009716818014412916,-0.006757386038931062,-0.009275143074146949,0.026356189494309738,-0.006032611070506084,-0.0017652638680236638,0.009495135752836845,0.014495507128661546,0.020178821617244082,0.00906594720024903,-0.009277038679522228,0
0.0017675713112954832,-0.0120327080600882,-0.016959375508364342,-0.010543856550878217,-0.0035535327479807688,0.005924021976801539,-0.004553707369584326,0.00042768724918644985,-0.016860817893205832,-0.00677607140372236,0.021930732233394114,None
-0.010434592347269693,-0.0060037686073371845,0.0016108528743276926,-0.008262051583419597,-0.004615994886205904,-0.002464289853916864,0.0157787003525135,-0.014840034914126408,0.01400554836550243,0.017612299341865173,0.01620930756602612,0
0.0008105388674864451,0.05051753876220358,-0.0015909106399295552,-0.00219896981274384,0.024778790938022835,0.017108437751092744,-0.0010414965889790336,-0.002054869200132901,-0.009915885484996485,0.009899737653089631,0.02817228641597738,None
-0.00493165579536775,0.02112645893004238,0.00011669656767431143,-0.006371413181811028,-0.0049701489322809475,0.022001619652345143,-0.017944010970642008,0.01573678535332145,-0.009915885484996485,0.00573078538888663,-0.01135755674038331,None
-0.0020605584639406525,-0.015172780691729356,-0.0015909106399295536,0.003451213916201312,-0.000956403076763771,-0.007357471755169266,-0.002212233515847465,0.002744739935217538,0.01812106386666353,-0.008721582460350425,-0.006503014598374106,0
9.276453462967284e-05,-0.008641429617915754,0.0009705001714762425,0.006732666774165612,-0.003155109446146343,0.01798222023345924,0.011443315170203843,0.005982407304538009,-0.009819428090438011,-0.01188303792737103,-0.012917945286029131,0
0.005595701086531611,0.04712626032003113,0.02402319747412842,0.15739698905407615,0.006362780542120491,-0.015745783585887668,0.009714648926624677,0.18322659380072093,0.013233889209034733,0.013234899464452023,0.012568400959519208,0
-0.00014649357632258455,0.009068580024540354,0.014631357832307164,0.00014802958235645463,-0.009574151531256533,0.022001619652345143,-0.005212246890947819,0.002992995580149396,-0.005285930546190242,-0.001773328686678763,0.018809955142102493,None
