I,-0.023708362152092134,-0.024618645448259698,-0.01831941105564208,-0.02050312533186922,-0.019650981860526797,-0.020836284864130115,-0.020435751300309956,6.0
I,0.011082576128542986,0.010465920124716269,0.0038785814926590085,0.004347057104574954,0.0038436784113175374,0.0027396654967186303,0.01180240443819819,10.0
M,-0.006312893011774577,-0.005127220129939714,-0.0035207493567746832,-0.009821491357600836,-0.010587759797204057,-0.009048309683705742,-0.007651655059177413,10.0
F,0.01237112939819614,0.012025234150181868,0.013127745054451126,0.012204448122574445,0.012941759021037677,0.010221853335790386,0.01180240443819819,10.0
M,0.009794022858889832,0.008906606099250676,0.022376908616243255,0.013577124866682786,0.01959974138294015,0.002527905463537354,0.013136397089446805,9.0
F,0.015592512572329026,0.019821804277509868,0.018677243191526402,0.012961787015875602,0.007573542875838822,0.008174839681704715,0.020584522725584895,10.0
I,-0.04045955465758313,-0.04021178570291568,-0.03126824004215105,-0.024715822925856896,-0.023659714696227237,-0.024577378783665994,-0.0251047255796801,4.0
M,0.01881389574646191,0.018262490252044267,0.014977577766809552,0.026278329223087586,0.0307544762301066,0.02596268246893191,0.021251519051209204,10.0
M,0.0059283630499303705,0.006567635061052277,0.005728414205017435,0.011510220803715051,0.010710812051604386,0.004151399051260468,0.011580072329656762,10.0
F,0.018169619111635334,0.01670317622657867,0.014977577766809552,0.017679377205397383,0.0163927551143798,0.02024516157303746,0.017360707151734083,10.0
M,0.007216916319583525,0.008906606099250676,0.00757824691737586,0.006492850635594894,-0.003093172321764097,0.011210066823969677,0.013858976442206471,12.0
F,0.0033512565106240772,0.004228664022853877,0.00017891606794216778,-0.0026425497648502965,-0.0008622253523308089,-0.0009308417450901597,-0.00137077299288186,9.0
I,-0.0385267247531034,-0.03709315765198448,-0.03311807275450947,-0.02452648820253161,-0.02372943178902203,-0.023800925328667982,-0.02466006136259723,4.0
I,-0.017909872438652948,-0.016822075320931707,-0.014619745630925227,-0.017016210843961814,-0.016583429777556023,-0.016601084200504594,-0.016544939400834836,7.0
I,-0.03723817148345024,-0.03631350063925169,-0.03681773817922631,-0.02392692824533486,-0.022718533943497567,-0.023377405262305428,-0.02432656319978508,5.0
F,0.0014184266061443465,0.004228664022853877,0.00757824691737586,-0.000575645701882559,-0.003058313775366702,-0.00015438829009214647,0.00012996873977282804,10.0
M,0.018169619111635334,0.014364205188380268,0.013127745054451126,0.014792022674686729,0.01729907732071207,0.018833428018495618,0.00846742281007666,9.0
I,-0.014044212629693492,-0.012144133244534906,-0.014619745630925227,-0.013829076334652784,-0.011633516189125911,-0.014836417257327292,-0.015155363722450865,7.0
M,0.007861192954410103,0.008906606099250676,0.005728414205017435,0.002706156169089115,0.006702079215903943,0.0022455587526289855,-0.00042586153158076127,9.0
M,0.015592512572329026,0.015143862201113068,0.016827410479167977,0.020014505459742614,0.016218462382392818,0.029633189710740703,0.019695194291419152,10.0
M,0.02847804526886055,0.02449974635390665,0.02792640675331852,0.03478261387911515,0.037412458592009076,0.03923297788162522,0.029033142850159448,11.0
M,-0.03143968177001105,-0.030855901550122092,-0.022019076480358925,-0.022727808330941363,-0.022195655747536645,-0.021753911674582314,-0.02271465541285967,7.0
M,-0.003735786472468269,0.0011100359719226766,0.009428079629734286,-0.0025321045095772097,-0.006648744054298402,-0.006577775963257521,0.005132441181955125,13.0
I,0.007216916319583525,0.008126949086517876,0.00017891606794216778,2.3914255314189836e-05,0.0022401852770373627,-0.002201401944177814,-9.236336876860767e-05,10.0
M,-0.0018029565679885382,0.00033037895918987666,0.002028748780300583,-0.0010332046165853392,0.001891599813063411,0.000127958420816222,-0.004816920675274111,8.0
M,0.01688106584198218,0.01592351921384587,0.02792640675331852,0.03012813526403513,0.036889580396048144,0.032315483464370194,0.020084275481366664,11.0
M,0.02396810882507451,0.02294043232844107,0.013127745054451126,0.04137777340827939,0.061778582523788296,0.027092069312565387,0.021696183268292073,11.0
I,-0.044969491101369156,-0.04411007076657968,-0.03681773817922631,-0.025268049202222323,-0.02439174417057254,-0.024365618750484718,-0.025549389796762974,4.0
M,-0.0011586799331619612,-0.0035679061044741147,-0.01092008020620838,-0.007896588337127064,-0.007415632075041097,-0.002907268721448735,-0.010986636687298946,8.0
F,0.0027069798757975005,0.0018896929846554766,0.013127745054451126,-0.002358547679862363,-0.007206480796656725,-0.00043673500100051494,0.004020780639247953,10.0
I,-0.009534276185907454,-0.011364476231802105,-0.009070247493849956,-0.01373440897299014,-0.011459223457138935,-0.01547169735687112,-0.014321618315420481,7.0
I,-0.03917100138792997,-0.03865247167745008,-0.03311807275450947,-0.024605377670583812,-0.023555139057035053,-0.02408327203957635,-0.024882393471138665,4.0
M,-0.002447233202815115,-0.00044927805354291473,-0.01092008020620838,-0.006429244231356075,-0.003790343249712001,-0.002907268721448735,-0.007095824787823827,9.0
F,0.017525342476808755,0.019042147264777067,0.014977577766809552,0.021734295863280656,0.029081266003031632,0.017139347753045407,0.01802770347735839,10.0
M,-0.0011586799331619612,0.0026693499973882767,0.002028748780300583,0.0034003834879485087,0.00959533856688774,5.737174308912987e-05,-0.002260101427047603,8.0
I,0.0059283630499303705,0.0018896929846554766,-0.0035207493567746832,-0.0017116540418342936,-0.00040906424916467153,-0.004248415598263485,-0.00025911245017468446,9.0
M,0.008505469589236678,0.008126949086517876,0.00017891606794216778,0.00553039912535801,0.009525621474092949,0.005069025861712666,0.0023532898251871852,9.0
I,-0.02628546869139844,-0.030076244537389295,-0.016469578343283654,-0.01652709614203815,-0.015293663560852402,-0.016036390778687855,-0.016711688482240913,6.0
I,-0.0050243397421214225,-0.005127220129939714,-0.005370582069133109,-0.008417258826271607,-0.0075899248070280725,-0.006507189285530429,-0.009597061008914975,8.0
M,-0.009534276185907454,-0.011364476231802105,0.00017891606794216778,-0.011067944952825655,-0.012051818745894652,-0.00926006971688702,-0.008763315601884591,11.0
M,-0.020486978977959255,-0.017601732333664508,-0.022019076480358925,-0.018089107609471786,-0.018291498551028382,-0.019424551309588277,-0.015433278858127657,7.0
I,0.0033512565106240772,0.004228664022853877,-0.005370582069133109,-0.0027687729137338226,-0.0007925082595360186,-0.0031190287546300115,-0.0036496771054315763,9.0
I,-0.019198425708306103,-0.0199407033718629,-0.022019076480358925,-0.01902000333248779,-0.017733761808670066,-0.01885985788777154,-0.019324090757602778,6.0
M,0.016236789207155603,0.012025234150181868,0.00757824691737586,0.028739680626316346,0.01478926198009962,0.013821773899872084,0.007633677403046277,10.0
M,0.025256662094727666,0.027618374404837852,0.029776239465676948,0.034246165496360156,0.03877194190150749,0.037750657649356284,0.026698655710474372,11.0
M,-0.010178552820734032,-0.013703447270000507,-0.007220414781491534,-0.01308751533496207,-0.011180355085959773,-0.012789403603241623,-0.013543455935525455,7.0
I,-0.010178552820734032,-0.008245848180870916,-0.016469578343283654,-0.014744194164058347,-0.015189087921660217,-0.01441289719096474,-0.013209957772713303,8.0
F,0.013659682667849294,0.014364205188380268,0.013127745054451126,0.00889109046438189,0.007503825783044032,0.01233945366760315,0.01002374756986671,10.0
I,-0.03723817148345024,-0.03553384362651889,-0.02941840732979262,-0.024321375585595877,-0.023520280510637658,-0.023447991940032522,-0.024548895308326515,6.0
I,-0.005668616376948,-0.008245848180870916,-0.01092008020620838,-0.011967284888620776,-0.011040920900370193,-0.012930576958695808,-0.010986636687298946,8.0
M,0.018169619111635334,0.01670317622657867,0.022376908616243255,0.013908460632502046,0.010606236412412196,0.012268866989876058,0.02191851537683351,12.0
M,0.031699428442993435,0.03307597349396745,0.02052707590388483,0.053226971509720375,0.05271536046046555,0.0650677019297409,0.04481872255660137,12.0
I,-0.0411038312924097,-0.04021178570291568,-0.03126824004215105,-0.02482626818112998,-0.02327627068585589,-0.023377405262305428,-0.02521589163395082,5.0
M,0.01881389574646191,0.01670317622657867,0.009428079629734286,0.010879105059297421,0.011617134257936661,0.014739400710324273,0.00857858886434738,11.0
F,0.01237112939819614,0.014364205188380268,0.0038785814926590085,0.014650021632192757,0.01649733075357198,0.018762841340768523,0.012802898926634651,10.0
I,-0.013399935994866916,-0.016822075320931707,-0.012769912918566806,-0.016179982482608456,-0.01630456140637686,-0.015612870712325304,-0.015044197668180147,7.0
M,0.009794022858889832,0.007347292073785077,0.005728414205017435,0.003668607679326,0.005377454452802926,0.003939639018079192,0.0012416292824800066,8.0
I,0.0007741499713177696,0.0011100359719226766,-0.01092008020620838,-0.00802281148601059,-0.0074504906214384915,-0.008060096195526455,-0.005539500028033777,9.0
M,0.01237112939819614,0.008126949086517876,0.00757824691737586,0.0038421645090408497,0.009211894556516392,0.0027396654967186303,-0.0012040239114757831,9.0
F,0.0033512565106240772,0.0011100359719226766,-0.0016709166444162577,-0.0020587677012639904,-0.002884021043379726,0.004151399051260468,-0.00431667343105588,9.0
M,0.01430395930267587,0.012025234150181868,0.014977577766809552,0.01106843978262271,0.008305572350184118,0.0136806005444179,0.01291406498090537,10.0
I,-0.017909872438652948,-0.019161046359130105,-0.01831941105564208,-0.018325776013628396,-0.018535508375810153,-0.01617756413414204,-0.01876826048624919,6.0
I,-0.0011586799331619612,0.0011100359719226766,-0.0016709166444162577,-0.003668112849528944,-0.005184685105607809,-0.0040366555650822086,0.0006857990111264173,10.0
M,0.013659682667849294,0.013584548175647467,0.014977577766809552,0.015186470014947747,0.009455904381298159,0.016151134264866116,0.02564257819490255,10.0
M,-0.006312893011774577,-0.005906877142672515,-0.005370582069133109,-0.009206153506793645,-0.009576861951679597,-0.008342442906434823,-0.00987497614459177,9.0
M,0.004639809780277232,0.004228664022853877,0.014977577766809552,0.0019014835949566382,4.409685400146593e-05,0.003304358918535363,0.0012416292824800066,11.0
M,-0.0082457229162543,-0.004347563117206915,-0.0016709166444162577,-0.010941721803942128,-0.010622618343601451,-0.00820126955098064,-0.010430806415945359,10.0
I,-0.009534276185907454,-0.010584819219069307,-0.016469578343283654,-0.01591175829123096,-0.015398239200044588,-0.01645991084505041,-0.01487744858677407,8.0
