WINDOW,0.0165814975200632,-0.01391768426202395,0,-0.02001601922563591,-0.014745620381943773,-0.018192977378495005,0.45541987,-0.029839319660955446,0.34426492,-0.015508371283859974,-0.016883557780209897,-0.013421337516620634,-0.016499963674458506,-0.0001582127636290044,0.0019317259548858896,-0.003116239038124296,-0.01501649253608853,-0.032479547645433475,-0.038121306200818154
BRICKFACE,0.09794233784627356,0.0015502229490376013,0,-0.02001601922563591,-0.014745620381943773,-0.02306630796446232,0.074073985,-0.02502987983644851,0.3407407,-0.056502008960316645,-0.05091747153241604,-0.059015635751959505,-0.058325624101063796,0.09789681261126373,-0.06386947677223459,0.0066623006879121295,-0.06050594719527398,0.03770925136099292,0.01356678713379354
CEMENT,-0.10312180778746467,0.02772668130621869,0,0.240192230707631,-0.014745620381943773,-0.02306630796446232,0.4740738,-0.02182358767818659,0.7407407,-0.0480640974528566,-0.04918325910573825,-0.04546057398596489,-0.049585932610414614,0.028721005080316903,-0.02109869720189022,0.0059638329809048405,-0.0474834755441436,0.020040723399511132,-0.03396158910277648
FOLIAGE,-0.05355715793356641,0.01582829114386365,0,-0.02001601922563591,-0.014745620381943773,0.10485858976345729,3.7083488,0.000620448772661031,3.1972213,-0.039227543001970434,-0.04723227036959934,-0.03014511485551189,-0.04188668420366655,-0.04246962918473789,0.03154226631228048,-0.009402443372226435,-0.03196354416797756,0.07273412067793819,-0.042772936718968924
PATH,-0.11247362851461529,0.07888975900434536,0,-0.02001601922563591,-0.014745620381943773,0.0025186869321075713,3.8851852,0.1312767903765639,114.59634,-0.019627664956318232,-0.019051320874821205,-0.017998372882313318,-0.02191024800898665,0.021333296981107547,-0.004648398648367694,-0.014291714806795728,-0.019654634571320776,-0.045888703499103,-0.03361068379391094
FOLIAGE,-0.08254780218773332,0.026536842289983185,0,-0.02001601922563591,-0.014745620381943773,-0.03646796433462495,0.19629629,-0.01941887036302886,2.0629628,-0.06553788416536109,-0.06414083940313003,-0.06799366310287612,-0.0633197324006175,0.06633115227142072,-0.07086085439774517,0.051364199236530746,-0.07031739738799711,-0.05186666949975631,-0.05268633668479708
PATH,0.10355343028256393,0.0872186321179939,0,-0.02001601922563591,-0.014745620381943773,-0.006009660782067693,1.333334,-0.00579213698669377,1.1482682,0.017711760388809183,0.016716809206040198,0.02249077283766048,0.012840418324820805,-0.02366456193589847,0.04799256856712056,-0.056898212245977874,0.021375069971072157,-0.03895267057795121,-0.03243999968816087
BRICKFACE,0.012840769229202957,0.012258774095157137,0,-0.02001601922563591,-0.014745620381943773,-0.02793963855042964,0.44444433,-0.0210220171635753,0.21111093,-0.055505404830747875,-0.04961681230995713,-0.05778335712153131,-0.05790944825336843,0.09991164176316693,-0.06140193124894271,0.0003760994969121593,-0.05943560708375725,0.04147069398229793,0.011792233196156616
WINDOW,-0.09751071535117431,0.013448613111392642,0,-0.02001601922563591,-0.014745620381943773,-0.02793963855042964,0.088888995,-0.0290377430864541,0.24074072,-0.06175078965696515,-0.0626234035590518,-0.0600718736953272,-0.062279293062297694,0.04215320184413348,-0.038782767036531676,0.02202857829828427,-0.06228984647134615,0.12404763883797662,-0.03503457644276031
BRICKFACE,-0.04139979098827061,-0.00796848918084643,0,-0.02001601922563591,-0.014745620381943773,-0.009664655980295688,1.6333328,-0.015411004804493724,0.87407404,-0.02813202024314207,-0.02338685486799878,-0.02662432171095293,-0.034187432051337174,0.06700276259317059,-0.012462290831422654,-0.048516595990167784,-0.02839574593693525,-0.004485733704805183,-0.01281311431457278
CEMENT,0.024998136174498756,-0.04009414261920504,0,-0.02001601922563591,-0.014745620381943773,0.14140854174573722,4.577317,-0.02743460104724985,0.38968238,-0.010193150575010298,-0.011464142239726662,-0.005323510590726782,-0.014627173015306099,-0.003516264372378368,0.025784663299074605,-0.040134998592970705,-0.0068105538753240715,-0.021575547249719947,-0.031194432475571417
GRASS,-0.10873290022375505,0.0907881491667004,0,-0.02001601922563591,-0.014745620381943773,-0.006009649817077715,0.78881073,-0.01781571923398952,0.71232533,-0.04015770568422847,-0.03877798649666027,-0.0516219655537481,-0.02752861998644387,0.045511249221741205,-0.11322037872504201,0.1449587991812614,-0.040704653928081945,-0.004022515993073384,0.1441381685155616
PATH,0.053988780428665666,0.07532024195563886,0,0.240192230707631,-0.014745620381943773,0.03785028598266421,2.0439608,-0.012204731403034366,1.2412661,0.019837844725797728,0.020618786678318037,0.024603249358138977,0.013256599229050953,-0.008889143319684526,0.04963758953931069,-0.07505835879851787,0.023515749551901582,-0.0358193395473056,-0.02793405803002221
SKY,-0.10966808229647011,-0.12457271277192583,0,-0.02001601922563591,-0.014745620381943773,-0.014537966829281039,0.7296265,-0.02422829489352756,0.37407914,0.18161985834583722,0.19534067549693115,0.1634986205846341,0.18805039158622153,-0.020306510327149096,0.021672088660693967,-0.015688647706328575,0.16426547253056575,-0.09924372554626548,-0.03865124238580542
WINDOW,-0.06571452487886222,0.012258774095157137,0,-0.02001601922563591,-0.014745620381943773,-0.008446320592556364,1.0074074,-0.030640888444169574,0.3444443,-0.05743217271890686,-0.05763754356397394,-0.05602295975707293,-0.058325624101063796,0.04483964010888894,-0.03713773866170644,0.016440842299809855,-0.05818687665931089,0.06348974407054722,-0.03125915547370939
FOLIAGE,0.01471113337463308,0.0015502229490376013,0,-0.02001601922563591,-0.014745620381943773,-0.02062964596097566,0.44444454,-0.02182358767818659,1.0518516,-0.06254807285298696,-0.06435761594670983,-0.06059999353840782,-0.062487381079784916,0.03409388221427664,-0.037548995755412755,0.028314783889627274,-0.06282501708903304,0.16808331074409022,-0.040996075682412904
WINDOW,-0.07600152767872789,0.03486571540363172,0,-0.02001601922563591,-0.014745620381943773,8.200299864094832e-05,1.7074082,-0.020220443763302082,0.8296299,-0.06434195946102274,-0.06284018025871069,-0.06570514637064445,-0.06352782023082566,0.06633115227142072,-0.06222444728701409,0.03669638883026955,-0.06799832733368705,0.06903662961921869,-0.026167503514214378
CEMENT,0.10448861235527898,-0.006778650164610927,0,-0.02001601922563591,-0.014745620381943773,-0.025502956809961008,0.40368706,-0.019418867477366927,0.74286777,0.01525347150609742,0.012381277163851363,0.02231472850657706,0.009511017910746135,-0.0391115836204766,0.06197532455840523,-0.06458134319340851,0.02119667532326528,-0.027911486615921563,-0.03354317896688398
FOLIAGE,-0.09938107949660444,-0.03890430360296954,0,-0.02001601922563591,-0.014745620381943773,-0.019411314959232324,0.37407416,-0.02823617055187946,0.22222227,-0.062016550602713286,-0.06370728627695071,-0.05936771490797963,-0.0629035567402012,0.03476549314047532,-0.03220264983591319,0.01853624164910912,-0.06157628666458668,0.15357491923715247,-0.036420060331335456
WINDOW,0.03341477482893431,-0.015107523278259455,0,-0.02001601922563591,-0.014745620381943773,-0.024284649931195633,0.6912145,-0.03144247280995814,0.2721654,-0.010326029164303054,-0.011680922451165265,-0.007964102676519876,-0.011713944141508269,-0.004187873485230636,0.008100582360480515,-0.009402443372226435,-0.009486399738963149,-0.03492902959680895,-0.037436914179926235
GRASS,0.05772950871952591,0.0598523347445773,0,-0.02001601922563591,-0.014745620381943773,-0.010882986982039022,0.82963055,-0.007395275130254414,1.9851853,-0.03630417098424268,-0.038344433877738004,-0.04563661514833274,-0.02295068809642272,0.010587539086495243,-0.09512504698498142,0.15054653077939276,-0.03678007442897632,-0.007816138528815174,0.16310236190828337
SKY,0.01471113337463308,-0.1162438396582773,0,-0.02001601922563591,-0.014745620381943773,-0.02062967337345061,1.4666697,-0.02182359489234142,0.118517555,0.16255152156566055,0.16499195315259804,0.15522475566508792,0.16724159920145332,-0.10963060695933272,0.08171567986157822,-0.024768717839496402,0.15588114564403474,-0.07604219430861173,-0.0448600138255693
WINDOW,0.08017387846468739,0.03605555441986722,0,-0.02001601922563591,-0.014745620381943773,-0.0425596259223356,0.0,-0.037855044141003276,0.0,-0.06706601018642613,-0.0647911689948496,-0.07028217983510779,-0.06477634739935362,0.07573368952253327,-0.07744097455941769,0.052761133519028544,-0.07263646744230719,-0.12859997101031803,0.059605061419264894
FOLIAGE,-0.06103861451528691,-0.02819575245685,0,-0.02001601922563591,-0.014745620381943773,-0.02550297325744598,0.8296297,-0.023426735344431612,0.3555556,-0.06341179588182122,-0.06457439247077972,-0.06148019253750857,-0.0639439959848815,0.040809981200633734,-0.038371513644142916,0.022727046633911993,-0.06371696736927315,0.1718447442251052,-0.03577320303516571
CEMENT,-0.005862872225098275,0.00392990098150861,0,-0.02001601922563591,-0.014745620381943773,-0.02793963855042964,0.39999974,-0.011403139245958585,2.1222224,-0.03019166797631469,-0.03335857485815451,-0.02486392434649455,-0.0331469919639011,-0.004859482598082893,0.012624421495202548,-0.016387114156094996,-0.02661184601865905,0.004567351866047858,-0.03617524607891872
GRASS,-0.05729788622442666,0.115774768507646,0,-0.02001601922563591,-0.014745620381943773,0.024448655928477538,15.2629595,0.015048758434931277,6.0888896,-0.05238271349397141,-0.05200135444541381,-0.0600718736953272,-0.04313521193403171,0.046182858334593464,-0.0967700775805972,0.11632164330981637,-0.05408390732892866,0.019691265737508616,0.1524724346956575
FOLIAGE,-0.10779771815103999,-0.05080269376532458,0,-0.02001601922563591,-0.014745620381943773,0.022011980767002896,13.751853,0.2026167739446277,71.5111,-0.024677124898808474,-0.03097402960111585,-0.0201108509871496,-0.023783038668139057,-0.038439980552112396,0.01180189990515484,0.019933177063123697,-0.021795315757660284,0.02808096124494488,-0.0482745956502165
SKY,0.04650732384694517,-0.0864978642523897,0,-0.02001601922563591,-0.014745620381943773,-0.020629617452001706,0.7601153,-0.02422829489352756,0.9525792,0.12567717038611428,0.11990242615699809,0.12899482527007564,0.12604020470010033,-0.15597167805755519,0.1261314903976701,-0.05200893452520423,0.12930102706810787,-0.05324230143004372,-0.0440943986125392
FOLIAGE,0.09887751991898862,0.0015502229490376013,0,-0.02001601922563591,-0.014745620381943773,-0.03646796433462495,0.10740743,-0.03384718002529911,0.15185183,-0.06587008548208778,-0.0647911689948496,-0.06711346426221115,-0.06477634739935362,0.06364471340221645,-0.0626357043807204,0.04018872485082427,-0.069425447268308,0.17607636336561916,-0.033317571312968725
WINDOW,0.11103488686428442,-0.03414494753802752,0,-0.02001601922563591,-0.014745620381943773,-0.027939640743427634,0.31111112,-0.03464875328128923,0.029629631,-0.06493992190288626,-0.06435761594670983,-0.06517702684443538,-0.06456825955041756,0.058271835663807905,-0.05482181219766544,0.03250558573132798,-0.06746315703710216,0.16930578492785023,-0.032290308898869864
BRICKFACE,-0.09938107949660444,0.01820796917633466,0,-0.02001601922563591,-0.014745620381943773,-0.02306631147325912,0.5629629,-0.025831453958137213,0.29999986,-0.05676776972667608,-0.05048391793799941,-0.05989583475106025,-0.05853371193127195,0.10461290978427441,-0.0683933096147168,0.007360768394919418,-0.060862726536725184,0.037104712578324185,0.02135568174978769
BRICKFACE,0.06708132944667652,0.007499418030215121,0,-0.02001601922563591,-0.014745620381943773,-0.024284644448700647,0.43333334,-0.02823617055187946,0.17777774,-0.05570472576429484,-0.04940003541519939,-0.058663555803760495,-0.057701360610439345,0.10394129946252452,-0.06633702192539473,0.0045669013386128625,-0.05943560708375725,0.03596286489293011,0.018220028184458982
GRASS,-0.11434399266004541,0.1455207439135336,0,-0.02001601922563591,-0.014745620381943773,-0.0011363323890983758,2.162963,0.007834603603796154,3.2777781,-0.05557184573989252,-0.05265168337379721,-0.06077603311641788,-0.05166681278528676,0.07237564033157913,-0.08196480703176814,0.06393660803045911,-0.06104111668910382,-0.07039174622712253,0.13754263856238372
FOLIAGE,-0.07413116353329777,-0.017487201310730463,0,-0.02001601922563591,0.2408451329050817,0.5166548630923429,12.795401,0.3557171981699691,15.930981,0.022296138990170404,0.016716809206040198,0.02653968313189183,0.02241246488188391,-0.07000562698963286,0.04799256856712056,-0.008703976922460006,0.025478036090434208,-0.01922875950360922,-0.045123533326145465
WINDOW,-0.032047970261119996,0.013448613111392642,0,-0.02001601922563591,-0.014745620381943773,-0.034031300796039686,0.018518528,-0.02422830845613864,0.1518523,-0.06327891531925281,-0.06284018025871069,-0.06288850963689638,-0.06352782023082566,0.05558539619015483,-0.049064207333800805,0.025520913690218548,-0.06514408650113908,0.13996657208959462,-0.029712653827496237
GRASS,0.09233124540998319,0.07413040293940334,0,-0.02001601922563591,-0.014745620381943773,-0.031594635941655624,0.34960312,-0.003387419671536038,2.0807757,-0.04381191980944468,-0.04224641135001585,-0.05479068112664474,-0.03189846797911726,0.05021251724284868,-0.11280911793001816,0.13937106129692567,-0.04445084680693113,0.007108361635033205,0.1411898336355486
