0,0,-0.040980495682469684,0.0023600122107451165,0.11946250276192331,0.14812425142555638,0.4811667894882703,0.22865622472199368,0,0
None,None,0.15882953567860292,-0.03339256477140404,0.11946250276192331,-0.015710642764210057,-0.03762309612324833,-0.03538696903416054,None,None
None,None,-0.03432016130376726,-0.03339256477140404,-0.04609755595131979,-0.043016458462504466,0.11496216435072774,-0.03805407200139442,None,None
0,0,0.025622848104554518,-0.037539863701333345,-0.04314112633144045,-0.043016458462504466,-0.03762309612324833,0.015287987343283203,0,0
0,0,-0.01966742567062194,-0.015516276280329462,-0.022446118992285064,0.06706011107124486,-0.03762309612324833,-0.03138631458330972,0,0
0,0,-0.02549046087028749,-0.023177542776504276,-0.022446118992285068,0.003793511306000234,-0.03181032429566829,-0.030433777809297624,0,0
0,0,-0.04528751191403058,0.09174145466611801,0.11157869044224507,0.09351262002896758,0.03358335876460717,0.008175712763992852,0,0
0,0,-0.004481863287180421,-0.03950625543535155,-0.053438370697480204,-0.04002988487050351,0.008152482018944493,0.013621047988762028,0,0
None,None,-0.027659826925064846,-0.037539863701333345,0.11946250276192331,-0.02765693713221386,0.07427276155766746,-0.03271986606692666,None,None
0,0,-0.02885868711323128,-0.015516276280329462,-0.022446118992285064,-0.008884188839636455,-0.007106044028453115,0.020622193277750965,0,0
0,0,-0.04209055141225342,-0.015516276280329462,0.020914848765945276,-0.02139935436802139,-0.01219221937758565,-0.024718557165225016,0,0
0,0,-0.024995693173583876,-0.01551627628032946,-0.04609755595131979,-0.03960323150021766,-0.019312864866371203,-0.031119604286586333,0,0
0,0,0.046321118019906654,-0.036703803439596935,-0.04219688819438361,-0.036715116378282675,-0.03918807315375065,-0.03928504260165622,0,0
0,0,-0.006346756913217099,-0.03339256477140404,0.01303103644626703,-0.028510243872785564,-0.03762309612324833,-0.03538696903416054,0,0
0,0,0.010970112471409192,-0.040400069859905276,0.007118177206508347,-0.035336697797359165,-0.017278394726718188,0.025289623470410257,0,0
0,0,-0.03470075183969312,-0.03591567520414428,-0.04778694430553655,-0.029363550613357263,-0.03471671020945831,-0.035767983743765386,0,0
0,0,-0.03432016130376726,-0.015516276280329462,0.0012053179667496656,0.06620680433067316,-0.03762309612324833,0.05262742888455754,0,0
0,0,0.025622848104554518,-0.03339256477140404,0.024856754925784395,-0.029363550613357263,-0.02745074542498326,0.24999304845986473,0,0
0,0,-0.0481736568114683,0.3777620705233113,0.3086739984342012,0.12081843572726197,0.19634096993684833,0.07929845855689635,0,0
0,0,-0.019667425670621942,-0.022666791676759293,-0.04609755595131979,-0.0320941321831867,-0.02948521556463627,0.00301931369400735,0,0
None,None,0.34531889828227075,-0.0044329774158632235,0.11946250276192331,-0.036190004537930864,0.03358335876460717,-0.0407211749686283,None,None
None,None,-0.03565222817950775,0.09174145466611801,-0.04609755595131979,-0.03960323150021766,-0.03762309612324833,-0.04338827793586218,None,None
None,None,0.13218819816379324,0.23475176259471464,-0.04609755595131979,-0.029363550613357263,0.013238657368077028,-0.027385660132458897,None,None
None,None,0.34531889828227075,-0.02445442052586675,-0.04609755595131979,-0.015710642764210057,0.4811667894882703,0.03662481108115425,None,None
0,0,-0.040980495682469684,0.09174145466611801,0.024856754925784395,0.03890098863237876,-0.03762309612324833,-0.022051454197991135,0,0
0,0,-0.04677498659194079,0.23475176259471464,0.11946250276192331,0.09351262002896757,0.0946174629541976,0.025956399212218727,0,0
0,0,-0.03787233963907522,0.09326689795068971,0.13128822124144068,0.3028572070492247,0.10139903008637431,0.24288077388057439,0,0
0,0,-0.009567936812734996,-0.04176841848804025,-0.05523561114003776,-0.03991352486042555,-0.03207454119692192,-0.03514450512804838,0,0
0,0,-0.02299759285997315,-0.015516276280329462,0.11946250276192331,0.00818194597179755,-0.024907657750416992,0.05396098036817448,0,0
0,0,-0.024995693173583876,0.03811258919289427,-0.040184696711561115,0.1993226558598584,0.03358335876460717,0.12197210603263846,0,0
None,None,-0.04417745618424685,0.09174145466611801,-0.05792327443083716,0.06620680433067316,-0.03762309612324833,-0.006048836394587847,None,None
0,0,0.16108380269908681,-0.041335137257899945,-0.0413163270029857,-0.040390899260745385,-0.03840558463849948,-0.0423624691023107,0,0
None,None,-0.040980495682469684,-0.037539863701333345,0.11946250276192331,-0.043016458462504466,-0.03762309612324833,-0.03538696903416054,None,None
