0,0,-0.04581399548872801,0.09174145466611802,0.1194625027619233,0.0350001578183367,0.03939613059218721,0.018336105020121923,0,0
None,None,-0.04364462943395066,0.23475176259471464,-0.05792327443083716,-0.043016458462504466,0.03358335876460717,-0.03271986606692666,None,None
None,None,-0.011675024416179037,0.09174145466611801,0.024856754925784395,-0.03960323150021766,-0.03762309612324833,0.015287987343283203,None,None
None,None,0.07357725563121194,0.09174145466611801,0.024856754925784395,-0.043016458462504466,-0.0071060440284531155,-0.006048836394587847,None,None
0,0,-0.01108299469362771,-0.03232793247904671,-0.029015962592016935,-0.0244333338900541,-0.03762309612324833,-0.03449793471174925,0,0
0,0,-0.017003291919140972,-0.015516276280329462,0.11946250276192331,0.01159517293408435,-0.03762309612324833,0.09530107636029964,0,0
0,0,-0.03251447064998572,-0.02147503911068765,-0.02376008771223144,-0.036000380817803816,-0.03197179017976773,-0.027385660132458897,0,0
0,0,-0.046308763185431624,0.09174145466611801,0.3086739984342012,0.14812425142555638,0.07427276155766746,0.4206876383628331,0,0
0,0,-0.02253136945346398,-0.012834833006668276,-0.02761987082707391,-0.02595032365107046,-0.0020198686793205796,0.020622193277750965,0,0
None,None,0.025622848104554518,0.020236300701819695,-0.06383613367059585,0.06620680433067316,-0.03762309612324833,-0.03538696903416054,None,None
None,None,-0.005014690037476615,0.09174145466611801,-0.04314112633144045,0.01159517293408435,-0.03762309612324833,0.015287987343283203,None,None
None,None,0.1854708731934126,0.23475176259471464,0.024856754925784395,0.01159517293408435,-0.0071060440284531155,-0.03538696903416054,None,None
0,0,-0.022094747533082375,-0.02147503911068765,0.02222881748589165,-0.025191828770562284,-0.02632048423628714,-0.028571039229007292,0,0
0,0,-0.03432016130376726,-0.015516276280329462,0.0012053179667496656,0.06620680433067316,-0.03762309612324833,0.05262742888455754,0,0
None,None,-0.046308763185431624,-0.015516276280329462,-0.04609755595131979,0.14812425142555638,-0.03762309612324833,-0.03538696903416054,None,None
0,0,0.006085867260360752,-0.03906530698590504,0.009089130286427908,-0.036190004537930864,-0.010496827594541472,0.028623502179452604,0,0
None,None,-0.024462866423287682,0.020236300701819695,-0.05792327443083716,-0.043016458462504466,0.003066306669811956,-0.03271986606692666,None,None
0,0,-0.013380070017126855,-0.010510915502828578,-0.03143366503671826,-0.02663296904352782,-0.009140514168106129,0.10810317060302226,0,0
0,0,-0.02579493329902817,-0.024454420525866747,-0.022446118992285064,0.007044203651035283,-0.030841528991071617,-0.028719211616075838,0,0
0,0,-0.04359134675892103,0.09174145466611801,0.034317329709398284,0.017056336073743232,0.027479948345648125,-0.004981995207694294,0,0
0,0,0.005641844968447257,-0.037754379163226236,-0.010620400512767698,-0.036190004537930864,0.0030663066698119554,0.2713298721977358,0,0
0,0,-0.03192244092743439,0.005935269908960032,0.0059356053585566115,0.06688944972313052,-0.02134733500602421,-0.027919080725905675,0,0
0,0,-0.017669325357011215,-0.02667108029876,-0.048068509031239354,-0.03391451989640633,-0.027450745424983256,0.005064092635553325,0,0
None,None,-0.040980495682469684,-0.042116193555048434,-0.007782228077683532,-0.04130984498136107,0.013238657368077028,-0.03271986606692666,None,None
0,0,-0.02925830717595343,-0.015516276280329462,-0.026388025152124184,-0.015710642764210057,0.0064570902359003144,-0.014939179618700784,0,0
0,0,0.016224376259052212,-0.04053712140500352,-0.04804748553172021,-0.04017210266059879,-0.03310205136846385,-0.03583148619536619,0,0
0,0,-0.047108003310875904,0.2756118505743137,0.14649271642939157,0.14422342061151433,0.1265877080058878,0.03967292875799298,0,0
0,0,0.19518712569881377,-0.03955042038338832,-0.046789012667122154,-0.041410234009663614,-0.0382214696937345,-0.042917612706350326,0,0
0,0,0.06596544491269489,-0.027324841706433584,-0.04862150215251965,-0.04204125075899395,-0.03907628908014334,-0.04415030735507187,0,0
0,0,-0.02899189380080533,-0.015516276280329462,0.11946250276192331,0.004768719009510748,-0.012192219377585651,0.012620884376049323,0,0
None,None,-0.040980495682469684,0.09174145466611801,-0.04609755595131979,0.06620680433067316,-0.03762309612324833,0.015287987343283203,None,None
0,0,-0.014339158167660005,-0.028837686463878243,-0.052601701115054356,-0.0372139726266169,-0.013209454447412158,-0.023918426275054853,0,0
None,None,-0.024995693173583876,-0.015516276280329462,-0.05792327443083716,0.18054990756728098,-0.03762309612324833,-0.01671724826352337,None,None
0,0,-0.03541911647625317,-0.030040760679327556,-0.051271307786108646,-0.03746996464878841,-0.03253692077411579,-0.03505358116325631,0,0
0,0,-0.040980495682469684,-0.015516276280329462,0.11946250276192331,0.03890098863237876,0.21668567133337846,0.08996687042583187,0,0
0,0,0.007932999994720889,-0.04142974407699117,-0.05464991555570675,-0.0389205861077603,0.019342067787036073,0.01742166971707031,0,0
None,None,-0.04737441668602401,-0.03339256477140404,-0.06383613367059585,0.17543006712385079,-0.0477954468215134,-0.04605538090309606,None,None
0,0,-0.037339512888779035,0.020236300701819695,0.024856754925784392,-0.015710642764210057,-0.03762309612324833,-0.03094179742210407,0,0
0,0,-0.04204614918306208,0.015128789704369816,0.01809920150891733,-0.009615594617269341,0.01033227145428701,-0.016717248263523374,0,0
None,None,-0.039382015431581104,-0.042116193555048434,0.3086739984342012,-0.043016458462504466,0.013238657368077028,-0.048722483870329944,None,None
0,0,-0.03432016130376726,-0.013990832995757768,0.06821772268401473,0.23004169852043962,0.35909858110908943,0.24999304845986473,0,0
0,0,-0.038476209956077576,0.029102939793392686,0.05553266866165244,0.032074534707805157,0.057997000440443335,0.006753257848134783,0,0
0,0,0.025622848104554518,-0.04097211109161966,-0.020967904182345395,-0.03789661801907426,-0.03762309612324833,0.015287987343283203,0,0
0,0,0.07357725563121194,-0.042116193555048434,-0.022446118992285064,0.01159517293408435,-0.0477954468215134,-0.048722483870329944,0,0
None,None,-0.023663626297843392,-0.015516276280329462,-0.06672160897959808,0.1993226558598584,-0.03762309612324833,-0.03805407200139442,None,None
